Word書類の余白が空きすぎてカッコ悪いときに調整する方法【知っ得・虎の巻】	Wordで書類を作ったものの、余白が大きくてカッコ悪く感じることがある。あるいは、数行だけ次のページにはみ出してしまうという場合、余白を調整して1枚に収めてみよう。■知っ得No.274　ページの余白を手早く調整するページの余白を調整するだけで、書類の印象はガラリと変わる。また、数行だけ2ページ目にはみ出している書類なら、余白を狭くすることで、用紙1枚に収めることができる。余白を調整する方法を見てみよう。●余白を狭くして1ページに収める余白の設定は、ページレイアウトから行う。設定方法は、［やや狭い］や［狭い］など感覚的なメニューから選ぶことができる（画面2）。 画面1　A4の用紙で文書を作成。余白が大きく数行はみ出してしまい、見栄えが悪い。  画面2　［ページレイアウト］タブをクリックして切り替え、［ページ設定］の［余白］−［やや狭い］をクリックする。 余白が狭くなり、A4用紙1枚にキレイに収まった（画面3）。なお、［やや狭い］では1枚に収まらなかった場合は、［狭い］を選んでみよう。 画面3　ページの見栄えが変わった。さらに、はみ出した行が、1ページ目に収まった。 数行だけ2ページ目にはみ出している文書より、用紙1枚に収めたほうが見栄えが良くスッキリするし、用紙の節約にもなる。しかし、文字を削って調整するのはけっこう手間がかかるし、どうしても削れない内容もある。そんなときにも、余白を狭くしてページに収まるように調整してみよう。編集部：池田利夫＋大西淳子（ジャムハウス）制作編集：エヌプラスCopyright 2012 livedoor. All rights reserved.■PC便利技が満載！「知っ得！虎の巻」ブログ■の記事をもっとみる・Excelの新規ファイルにムダなシートを作らない・ウェブページのイメージを丸ごと取り込むワザ・Excel表の必要な範囲を手早く確実に選択する・メールに添付する画像サイズを簡単に変更する方法・Wordのちょっとした区切り線をキーボードだけで引くテクニック	it-life-hack
プレミアムなUltrabookが登場！ガラスを多用したノートパソコン【デジ通】	日本HPがUltrabookの一つ上のモデル「プレミアムUltrabook」のHP Envy 14 Spectreを発表した。HPのUltrabookとしてはFolio 13があるが、素材やデザインなどにプレミアム感を出した製品となる。HPはデザイナーとコラボしたノートパソコンとして、Vivienne Tam Editionなどをリリースしていたが、同様のプレミアム感のある製品が今回のHP Envy 14 Spectreだ。HPの個人向けのリーズナブルなノートパソコンとしてPavilionシリーズがあるが、その上位モデルにEnvyシリーズがある。Envyシリーズはよりスペックも高く、質感も高い製品だが、このEnvyシリーズから「プレミアムUltrabook」として登場した。プレミアムUltrabookは、通常のUltrabookにプレミアム感を足したもので、インテルとHPから出てきたカテゴリとなる。ちなみに製品名のSpectreを英語読みした場合、スペクターだが、日本では語源のラテン語であるスペクトル(spectrum)の読み方を採用している。製品名の読み方は「エイチピー・エンビー・フォーティーン・スペクトル」だ。 パームレストはガラス製。Beats audioにも対応する ■ガラスを多用した筐体この製品の特徴として、ガラスを多様している点にある。液晶画面、天板、パームレスにガラスを使用し金属やプラスチックとは違う高級感のある筐体に仕上がっている。ガラス自体はコーニングのゴリラガラスなので、簡単に傷がつくようなことは無い。また、製品名からわかるように14型の液晶パネルを採用しているが、一般のUltrabookの13型よりも一回り画面が大きく、1600×900の高解像度液晶なので情報量も多い。液晶は大きいが狭額縁仕様なので、本体サイズは13型のFolio 13と同等だ。キーボードのLEDライトもユーザーに合わせた近接センサー付きで、キーの文字も光るタイプで高級感も高い。店頭モデルは128GBのSSDで13.5万円程度、HP Directplusモデルは256GBのSSDで16万円前後。発売は3月中旬。今回の「プレミアムUltrabook」の登場でUltrabookの展開も面白くなりそうだ。■日本HP上倉賢 @kamikura [digi2(デジ通)] digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。■ITライフハックTwitter■デジ通の記事をもっと見る・高品質なレッツノートの工場！開発現場並みの検査施設・サービス終了後はどうなる！電子書籍は永遠に読めるのか・インテル SSD 520をMacに装着！旧式Macはどれほど高速化するのか (上)・OSが変わっても使い勝手は同じ！ハイブリッドPCの今後は？【キヤノン純正インク】キャノンインクタンク 5色マルチパック BCI-321+320/5MPキヤノン販売元：Amazon.co.jpクチコミを見る	it-life-hack
ついに本日、発売開始！パナソニック、最強カスタマイズの「レッツノートSX1」開封レポート	「パナソニック、「レッツノートSX1」を発表！品川駅でＴ＆Ｔイベントを開催」でお伝えしたように、パナソニックは「レッツノートSX1」を発表した。「レッツノートSX1」は、世界最軽量※薄型スタイリッシュタフボディと高性能を両立させた新シリーズなので、注目している人も多いだろう。そんな「レッツノートSX1」は本日（2011年2月25日）、発売開始となった。運良く実機を入手できたので、写真で見てみよう。■これが最強「レッツノートSX1」だ筆者が購入した「レッツノートSX1」は、パナソニックのマイレッツ倶楽部で購入した最強カスタマイズのモデルだ。詳細は別の記事でレポートするが、オンボードメモリー8GB（空スロット1、最大16GB）に加え、第2世代インテル Core プロセッサー i7-2640Mを備える。マイレッツ倶楽部だけあり、「レッツノートSX1」が朝一番に届いた。  ワクワクしながら開封してみる。  「レッツノートSX1」の化粧箱は、非常にシンプルなものとなっている。  内容物をすべて並べてみた。外出時に作業することも多いので、標準バッテリーパック（S）に加え、、標準バッテリーパック（L）を購入した。  ユーザー思いのパナソニックだけあり、マニュアルも充実している。  ■「レッツノートSX1」製品情報■パナソニック■パナソニックに関連した記事をもっと見る・まるでお祭りの出荷式！レッツノートSX1の出荷が始まる・どこよりも詳しく解説！実機写真で見る新レッツノート・スタイリッシュな新レッツノート！品質は十分だがコストが課題か・パナソニック、「レッツノートSX1」を発表！品川駅でＴ＆Ｔイベントを開催BUFFALO 外付けハードディスク PC/家電対応 (Regza[レグザ]/Aquos[アクオス]) 2TB HD-LB2.0TU2/N [フラストレーションフリーパッケージ(FFP)]バッファロー(2011-06-11)販売元：Amazon.co.jpクチコミを見る	it-life-hack
USB機器を家族で使える！無線LAN対応USBデバイスサーバー「WN-DS/US」のレビューアーを募集	ソーシャルレビューコミュニティ「zigsow（ジグソー）」は、I-O DATA製品の総合レビューサイト「I-O DATA Review Challenge（アイ・オー・データ・レビューチャレンジ）」において、無線LAN対応USBデバイスサーバー「WN-DS/US」のレビューアー10名の募集を2012年2月22 日より開始した。レビューアーに選出され、実際にレビューを書いた人には、レビュー後に、もれなくレビュー対象製品がプレゼントされる。■「WN-DS/US」って、なに？「WN-DS/US」は、様々なUSB機器をネットワーク（LAN）経由で使えるUSBデバイスサーバーだ。USB機器をネットワーク経由で共有できる「net.USB（ネットUSB）」機能を備える。プリンターやハードディスク、DVDドライブなどの様々なUSB機器を離れた場所に設置して利用できるようになり、USBケーブルのつなぎ換えをすることなく、複数のパソコンから1台のUSB機器を利用できる。無線LAN対応なので、USB機器を自由に配置が可能だ。「I-O DATA Review Challenge」では今後も、1ヵ月平均2回の頻度にてユーザー参加型製品レビューサービス「ジグソープレミアムレビュー」を実施するとしている。募集概要レビューアー募集期間： 2012年2月22日（水）〜2012年2月29日（水）23:59レビュー製品：無線LAN対応USBデバイスサーバー「WN-DS/US」募集するレビューアー数：10名I-O DATA 製品の総合レビューサイト【I-O DATA Review Challenge】：http://zigsow.jp/com/iodata/■「WN-DS/US」プレミアムレビュー■zigsow■【最新口コミ モノ・トレンド zigsow】の記事をもっと見る・ネットで気軽にフォトブックの編集注文ができる！「ドリームページ」のレビューアーを30名募集・Macでテレビが見られる！地デジ対応テレビキャプチャー「m2TV」のレビューアーを10名募集・FPSゲームに最適な24型ディスプレイ！「BenQ XL2420T」のレビューアーを募集開始・はやくも40台を一挙に大放出！「インテル SSD 520シリーズ」レビューアー募集開始	it-life-hack
PSPソックリのAndroid端末が登場！レッドスター、携帯ゲーム機「JXD 5000」を販売へ	レッドスター（は2012年2月24日、携帯ゲーム機「JXD 5000」の販売を3月23日より開始すると発表した。価格は、17,800円（税・送料込み）。ボディカラーは、ブラック/ブルー/ホワイト/レッドの4色。本製品は、5インチ大画面ディスプレイを搭載した携帯ゲーム機だ。  画面は800×480ピクセルの解像度を持ち、FMラジオ、電子書籍、時刻表示、カレンダー、アラームクロックなどの機能を備える。    どことなく、PSPにソックリだ。仕様ディスプレイ: 5.0インチ、800×480ピクセルメモリ: 4GBカメラ: 背面200万画素外部ストレージ: MicroSD(最大32GB)画像: JPEG、BMP、TIF、GIF、PNGビデオ: RM、RMVB、AVI、WMV、VOB、FLV、DAT、MP4、MPG、MPEGオーディオ: MP3、WMA、APE、FLAC、WAV、AAC、OGGインターフェイス: 3.5 mmステレオヘッドホンミニジャック、USB 2.0、HDMI出力言語: 日本語、英語、中国語、韓国語、フランス語、ドイツ語、イタリア語、オランダ語、ポルトガル語、スペイン語、スウェーデン語、チェコ語、デンマーク語、ポーランド語、タイ語、ハンガリー語、ルーマニア語、アラビア語、インドネシア語、マレーシア語、ギリシャ語、ベトナム語、ヒンディー語、トルコ語、フィンランド語、ノルウェー語、ヘブライ語、ロシア語機能: スピーカー、マイク、FMラジオ、電子書籍、時刻表示、カレンダー、アラームクロックバッテリー: 充電式リチウムイオン充電池、2300mAhサイズ: 194.5×83.2×16.1mm重量: 230gカラー: ホワイト/ブラック/レッド/ブルー保証: 1年保証■JXD 5000オフィシャルサイト■レッドスター（株式会社ゲッコー・アンド・カンパニー）Transcend SDHCカード 16GB Class10 永久保証 [フラストレーションフリーパッケージ (FFP)] TS16GSDHC10Eトランセンド・ジャパン販売元：Amazon.co.jpクチコミを見る	it-life-hack
旧式Macで禁断のパワーアップ！最新PCやソフトを一挙にチェック【ITフラッシュバック】	テレビやTwitterと連携できるパソコンや、プロセッサや切り替わるパソコンなど、面白いパソコンが次から次へと登場した。旧式Macの禁断ともいえるパワーアップ方法から、NECの最新PC、話題のThinkPad X1 Hybrid、新セキュリティソフトまで一挙に紹介しよう。■インテル SSD 520をMacに装着！旧式Macはどれほど高速化するのか (上)インテルが最新SSD「520シリーズ」を発売した。現行SSDの中でもトップクラスの性能を誇る同製品を、旧型Macの高速化を図るというポイントでレビューしてみた。少し風変わりなレビューとなるが、どの程度の効果があるか、期待大である。■http://itlifehack.jp/archives/6716997.htmlThinkPad X1 Hybridは使用するCPUがx86(インテルCore iなど)からARMに切り替わるハイブリッドなPCだが、これと同時にOSも切り替わる。■初期費用、更新費用ともに無料！ジャストシステム、ヤモリが目印のセキュリティソフト現在では、多くのユーザーがパソコンにセキュリティソフトを導入しているが、その過半数は毎年5,000円程度かかる更新費用やその手続きについて不満を持っている。有料ソフトを利用するユーザーの約8割は無料のセキュリティソフトを知っているにもかかわらず、性能面で劣るのではという不安から導入を控えているという状況にある。■テレビの新しい楽しみ方を提案！NECの春PCはTVとTwitterの連携NECは2012年2月14日、個人向けデスクトップパソコン「VALUESTAR」シリーズ3タイプ16モデルを2月16日より販売すると発表した。新商品では、よりパワフルになった録画機能に加え、TV視聴・録画機能に業界で初めて人気のTwitterを連携させた「SmartVisionつぶやきプラス」を追加するなど、TVパソコンならではの機能を搭載。スマートフォン、ホームネットワーク対応も強化し、「安心・簡単・快適」なデジタルエンターテイメントの提案として、主要モデルに対し以下の強化を行った。■まるでお祭りの出荷式！レッツノートSX1の出荷が始まる2月24日に発売されるLet’snote SX1/NX1の出荷式が2月8日に国内製造拠点の神戸工場で行われた。同社のパソコンとして初めてとなる出荷式で、この製品への力の入れようがわかる。【エプソン純正インク】インクカートリッジ 6色セット IC6CL50エプソン販売元：Amazon.co.jpクチコミを見る	it-life-hack
その前にやることあるだろ！孫社長の画期的な構想に賛否両論	ソフトバンクグループの代表 孫正義氏は、Twitterを通じて活発な発言をしている。そんな同氏の画期的な構想がネットで話題となっている。それは、突然のつぶやきから始まった。「アジアスーパーグリッドってなんですか？」とのTwitter読者の発言に対して、孫社長は、「アジアの国々の送電網を海底ケーブルで繋いでしまおうという構想です。 荒唐無稽だとか言われていますが案外真面目に考えています。」と、つぶやいた。このつぶやきに対して、下記のコメントが寄せられている。「海を跨いだ超伝導送電網が実現できれば、世界規模に展開も。広域での冷却設備コストの採算性をどうはじいてくれるか」「ありえない発想って 大事ですよね〜！」「初めて聞いた。」「とうとうやるのか！？」「ふう。外交音痴の孫さんに呆れ果てる。」「真面目に…なんか(^_^;) がんばってね…」「すごくステキです！地球人口の半分を占めるアジアを繋ぐ架け橋なりますね！ユーロ圏ならぬ、アジア圏へ！」「壮大でいいんじゃないですかねえ。問題は日本の中を繋ぐことで。。。 」「副産物として、直流で送れる送電線の開発が盛んになるかも。」「その前にやることあるだろ」「自国が不安定な状態で更に不安定な国々と繋ぐメリットは？」「インフラの国外依存率が上がると日本自体がなくなりそうで心配です」「韓国の原発はいいんですか？あと10基作ると言ってますよ。」「アイディアすごいのは認めるけどそんなに用ない。 」様々な意見が寄せられている。■孫正義 (masason) on Twitter■孫社長に関連した記事をもっと見る・何よりも大切な宝ですね！孫社長の幸せ発言がネットで話題・忘れそうになってた！孫社長の格言的な言葉が話題・豪快な笑いって大好き！孫社長の人生は楽しい発言が話題・夢を捨てて何の為の人生だ！孫社長の人生論に共感の嵐・好き嫌いはアートなのか！孫社長の格言的な言葉に賛否両論孫正義 奇跡のプレゼン　人を動かす23の法則著者：三木 雄信ソフトバンククリエイティブ(2011-12-01)販売元：Amazon.co.jpクチコミを見る	it-life-hack
毅然とした態度で臨んでいく！グリー田中社長が訴訟の判決にコメント	グリーは2012年2月23日、ディー・エヌ・エー及びORSOを被告とする著作権侵害差止等請求訴訟（以下「本訴訟」）を提起していたが、本日、東京地方裁判所より、ディー・エヌ・エーらに対して、同社への損害賠償として2億3,460万円の支払い及び「釣りゲータウン2」の配信行為等の差止を命じる判決が下されたことをあきらかにした。本判決に関し、同社代表取締役田中良和氏は、次の通りコメントしている。「東京地方裁判所より、ディー・エヌ・エーらによる『釣りゲータウン2』の配信差止及び損害賠償を命じる判決が下され、ディー・エヌ・エーらによる知的財産権侵害行為の違法性が認められたと評価しております。グリーグループは、知的財産権を重要な経営資源の一つと位置付けており、今後もグリーグループの知的財産権が侵害されたと判断した場合には、法的対応を執ることを含め、毅然とした態度で臨んでいく所存です。」1．訴訟の経緯同社は、ディー・エヌ・エーらが共同で製作し配信している携帯電話機用ゲーム「釣りゲータウン2」が、同社が開発し配信する携帯電話機用ゲーム「釣り★スタ」に関して同社が有する著作権等を侵害していると考えられたことから、2009年9月25日付けで相手方に対し、本訴訟を提起した。2．本訴訟の概要(1)     本訴訟の相手方株式会社ディー・エヌ・エー所在地             東京都渋谷区代々木4丁目30番3号代表取締役   守安　功株式会社ORSO所在地             東京都千代田岩本町2丁目4番1号代表取締役   坂元　義親(2)     原告訴訟代理人：西村あさひ法律事務所(3)     主な請求内容i 著作権法に基づく「釣りゲータウン2」の配信行為等の差止請求等。ii 著作権法に基づく損害賠償請求。3．判決の概要以下の内容が相手方に命じられた。(1)     著作権法及び不正競争防止法に基づく損害賠償として、金2億3,460万円及び法定利率による遅延損害金の支払い(2)     「釣りゲータウン2」の配信差止4．今後の見通し同社は、本訴訟に関して必要な開示事項が発生した場合には、速やかに知らせるとしている。なお、本訴訟が同社の業績予想に及ぼす影響は、現時点では軽微であると考えているとしている。■訴訟の判決に関するお知らせ - リリース■グリー■グリーに関連した記事をもっと見る・深くお詫び申し上げます！探検ドリランドの一部機能を停止・GREE Platformの世界展開を加速！グリーがPayPalと業務提携した理由・GREEとMobageの訴訟の行方は？DeNAがGREE田中氏の発言に反論・10億5千万円以上の損害賠償を請求！グリーとKDDIがDeNAを提訴した理由モバゲー・GREEでソーシャルゲームを公開するために知っておきたいこと著者：アイテム秀和システム(2011-12)販売元：Amazon.co.jpクチコミを見る	it-life-hack
戦国武将が勢揃い！戦国RPG 真・戦国バスター【iPhoneでチャンスを掴め】	こんな人におすすめ：戦国武将が好きな人こんな時におすすめ：戦国RPGがしたいとき、ひまつぶしアプリ名：真・戦国バスターカテゴリ：ゲーム価格：無料、アイテム課金戦国RPGの「真・戦国バスター」です。携帯ゲームからiPhoneアプリになりました。累計ユーザー数200万人を超えるソーシャルゲームアプリです。伊達政宗・織田信長などの有名武将と戦い物語を進めます。途中、戦った相手を仲間にしたり、育成して戦国最強を目指します。物語の途中、敵が現れて対戦します。物語の途中、巻物や宝物ををゲットしたり、経験値などでレベルアップします。ガチャといって、初回は３名、次からは一日１名、武将をゲットする事ができます。SNSゲームなので、お茶会や同盟などもできます。ストーリー展開も早く、有料ではやく進める事もできますが、無料でも十分楽しめました。どこで、有料になるのか解りにくいです。ずっと「続けて行動」を押していれば、勝手に話が進むので、それで終わってしまう事も。多くの武将が登場する点は満足でした。■RainbowApps - iPhoneアプリ開発を学ぶなら1000人が受講したEagleが運営する東京校が一番！■成長率 888% 毎日 50万台増える Androidアプリに参入しよう。Androidマスターコース■人気のAngryBirds風アプリやスーパーマリオ風アプリが簡単に作れちゃう。ゲームアプリコース■iPhoneの日米人気アプリランキングをチェックするからRainbowApps■RainbowAppsの記事をもっと読む	it-life-hack
Appleとの一騎打ちに死角？スマホシェア1位Samsungが抱える激動の2012年【世界のモバイル】	携帯電話各メーカーの2011年第4四半期が出揃った。この時期はクリスマスセールの期間でもあり、1年の中で最も利益を稼ぎ出す重要なシーズンでもある。同四半期に新製品iPhone 4Sを投入したAppleが絶好調であったのは当然として、他社の状況を見てみると明暗がはっきりとし、各社の状況をそのまま物語った結果となっている。たとえば、Sony Ericssonは前年同期比で販売台数が20%も下落。同社は高価格なスマートフォンにシフトしている状況でもあり、この減少は2億700万ユーロの損益を引き起こしている。一方、Samsungは携帯電話部門が過去最高の営業利益を更新。特にGalaxyシリーズのスマートフォンが好調で、今やスマートフォンの販売台数でAppleとトップを粗そう座に上り詰めた。携帯電話全体の販売台数ではまだNokiaがシェア1位をキープしているものの、スマートフォンでは前年同期比販売台数を31%下落させ、AppleとSamsungの後塵を拝するまでに後退してしまっている。Samsungはスマートフォンだけでなく携帯電話全体の販売台数も伸ばしており、調査会社IDCの報告によれば2011年通期の同社端末総販売台数は初の3億台を突破。前年から17.6%伸ばし3億2940万台となった。一方、Nokiaは前年から7.9%減の4億1710万台。マーケットシェアはそれぞれ21.3%、27%となり、両者の差は大きく縮まっている。これは仮に2012年も同じペースが続くとすると、今年末にはシェアが逆転するほどの状況である。もちろんNokiaもWindows Phoneへの移行を進めているのでスマートフォンの販売台数引き上げが図られるだろうが、Samsungの勢いはそれを上回るものになるだろう。Samsungのスマートフォンが好調なのは圧倒的な製品数を市場に投入した結果でもある。同社が2011年に発売したスマートフォンは日本でもヒットしたGalaxy S II、GoogleのリファレンスモデルであるGalaxy Nexusなどを含め、70機種以上に上る。この中には国別の派生モデルも含まれるが、低価格で若い世代＝Young Generation向けのGalaxy Yやデザインに特化したGalaxy R、フルキーボードを搭載したGalaxy Proシリーズなど、製品のバリエーション展開は広げられている。 Samsungの好調を支える多数のスマートフォンラインナップ さらにディスプレイサイズも2インチ大から4インチ後半と多数の製品を揃えているところも見逃せない。タブレットに至っては、7インチ、7.7インチ、8.9インチ、10.1インチと4つのモデルを1メーカーで揃えており、これだけの製品を揃えるメーカーはSamsungだけだ。そして販売国ごとに現地で売れると判断したモデルだけを販売国で投入するという徹底したターゲットニーズ展開も特徴だ。各国の通信事業者も自社の顧客が求めるだろうと判断した製品をSamsungのラインナップの中から自由に選ぶことができることで、各国の通信事業者にとってもSamsungの豊富な製品群は魅力的なものなのだ。Samsungのこの勢いはApple以外には敵なし、という状況にも見える。同社は2012年も多数のスマートフォンを市場に投入するだろう。だが昨年と同じ戦略を取るだけでは今の好調さを維持することは難しいかもしれない。たとえばGalaxyシリーズだ。製品デザインは全体的に似通ったものが増えてきている。矢継ぎ早に投入される新製品に、消費者が今後も新鮮味を感しるとは限らず、飽きられる恐れは十分にある。さらにはAppleから受けたデザイン模倣訴訟も国によっては敗訴となっているケースもあり、今後、同社の端末デザインは大きなウィークポイントになりかねない。Appleですら大成功したiPhone 3GからiPhone 4へのモデルチェンジ時には製品デザインを大きく変えて市場から大きな支持を受けたころからもわかるように、今後のSamsungも製品デザインの根本的な改革を早急に行うべきだろう。 スタイラスペンを使うGalaxy Noteはヒット商品になっ またこれまではNokiaなど他社を追いかける2位の座にあった同社だが、今後は他社から追従を受ける先駆者として業界を牽引していかねばならなくなる立場にかわったことだ。そのためには新技術の採用はもちろんのこと、斬新で新しい製品を他社に先駆けて投入する必要は、今以上に要求されてくるだろう。たとえば、2011年秋に投入したペンを使う新カテゴリの製品、Galaxy Noteは販売直後の2ヶ月で全世界で100万台を出荷するヒット製品となった。このような製品をコンスタントに開発していくことがSamsungの強さを本物にするためには必要だ。その一方では、新興市場で低価格なスマートフォンが販売台数を急速に増やしている。100ドルを切るスマートフォンは低所得者でも手軽に購入できる製品であり、Facebookなどのソーシャルサービスの普及は新興国でのスマートフォン人気を後押ししている。低価格スマートフォンはHuaweiやZTEに加え中国の新興メーカーも多数の製品を投入している。Samsungが販売数をさらに増やすためには新興市場にもスマートフォンを本格的に販売していく戦略を取るべきかもしれない。 新興市場でも中国メーカーを中心にスマートフォンブームが到来 今年中にはAppleから新しいiPhoneが発表される予定だが、それに匹敵するだけの新製品の開発も必須である。スマートフォンで世界1位になったといっても、その地位は決して安泰のものではない。2012年も昨年の好調を維持できるかどうか、Samsungの動向には市場が大きく注目している。山根康宏著者サイト「山根康宏WEBサイト」■ITライフハック■【世界のモバイル】の記事をもっとみる・2012年の注目スマホメーカーはここだ！ソニエリ・LG・モトローラも危うい？・iPhone5はドコモから発売されるか！世界から見た日本のモバイル市場・米国でもSIMロックフリーiPhone開始！孤立する日本は変わるのか・掟破りのSIM2枚挿しスマホ！ポストネットブックで加速するタブレットの最新モバイル事情	it-life-hack
官民連携で進化するセキュリティ人材の発掘・育成 【役立つセキュリティ】	楽天株式会社でシステムセキュリティグループ　マネージャー、Rakuten-CERTを務める福本 佳成氏が　IPA（独立行政法人情報処理推進機構）が主宰している「セキュリティ・キャンプ実施協議会」の設立総会に出席、セキュリティエンジニアの人材育成に対する想いを伝えています。このセキュリティ・キャンプは、官民連携による若年層セキュリティ人材の発掘・育成を担う体制を構築するために発起されたもので、総会は、情報セキュリティ月間である2月の22日に行われました。発起人は、サイボウズ株式会社、ソニー株式会社、CompTIA、エヌ・ティ・ティコミュニケーションズ株式会社、株式会社ラック、株式会社三菱総合研究所、株式会社エヌ・ティ・ティ・データ。（50音順、敬称略）以下、同氏による記事の抜粋です：今日、セキュリティ・キャンプ実施協議会の設立総会に参加してきました！近年、インターネットセキュリティの重要性はますます増していて、ユーザー企業においてもセキュリティエンジニアの採用は非常に困難な状況になっています。ですので、IPAさんのセキュリティ&プログラミングキャンプはもっと頑張って欲しいなあと思っていたのですが、今年から産官学オールジャパンで若年層のセキュリティ人材育成を強化するということなので、微力ながら楽天株式会社も協賛企業としてご支援させて頂くことにしました。僕たちはセキュリティエンジニアを目指す人たちを応援しています！！…続きを読む■エフセキュアブログを読む■エフセキュア公式ページ■本当に役立つセキュリティの記事をもっとみる・米テレビ番組がiPhone工場に潜入！・Macの次期OS「Mountain Lion」の真の狙いとは？・ハッカー集団「Anonymous」がFBIの電話会議をリーク・Amazonのクラウドを悪用したFacebook詐欺・ハッカーがポーランド政府を攻撃エフセキュア インターネットセキュリティ 2012 3PC 3年版エフセキュア(2011-11-07)販売元：Amazon.co.jpクチコミを見る	it-life-hack
キンドルの3G回線は無料で使える！書籍購入以外にも使い放題【デジ通】	AmazonのKindle(キンドル)にはWi-Fi版とWi-Fiと3Gに対応したモデルがある。Wi-Fi版では自宅などにあるWi-Fiで通信できるが、Wi-Fiと3Gに対応したモデルでは携帯電話のデータ通信回線でも通信ができるようになる。日経新聞などの記事では、日本で販売されるKindleはドコモの3G回線を使うと報じているが、現在発売されているKindleでは、ユーザーがどこの回線を使用するかを気にする必要は無い。■回線契約などは必要なしで使えるKindleの3G回線Amazonの電子インクを利用した電子ブックリーダーのKindleは、Wi-Fiや3G回線を経由して直接本を購入できる。これ以外にもExperimental(実験)としてWebブラウザーなどもあり、Webサイトを見ることも可能だ。3G回線を使用したデータ通信の通信料はAmazonが負担している。ユーザーは通信会社と契約などをすること無く、3G版のKindle購入したらAmazonのアカウント設定など最低限の設定だけで、書籍をいつでもどこでも購入できるようになる。通信会社との契約をしないので、ユーザーがどこかの通信会社へ料金を払う必要は一切無い。当然ながら、本を購入しなければKindleのハードウェア購入費用以外にコストがかかることも無い。もちろん、電気は必要なので充電すれば電気代はかかるが、E-Inkは消費電力も低いのでその充電コストも非常に低い。■通信料金もそれほど高くない通常、書籍の文字数は日本語で10万文字前後だ。1文字2バイトとして、20万バイト。つまり0.2MBということになる。Kindleは独自のフォーマットを使用しているがKindle Format 7までは、Mobipocketをベースにしたオリジナルフォーマットを使用していた。今後使われるKindle Format 8ではさらにリッチな表現が可能になるが、これらのタグや画像を含めても、本にもよるが本1冊分の容量は1MB程度だ。ドコモの従量制料金で最も安いのが1パケットあたり0.0126円。1パケット128バイトなので、1MBは約8200パケットとなる。この時の料金は約103円。Amazon.comでは書籍を1,000円程度で販売しているので、単純計算で10分の1が通信料となる。Wi-Fiで購入する人もおり、一般向けの料金体系がそのまま使われているわけではなく、Amazon自体が支払う通信料はさらに安くなるだろう。Webブラウザ機能などもあり、使われれば使われるほどAmazonのコスト負担は増えるが、電子インクでのWebブラウズは使い勝手がよくないので、あまり使われることも無いだろう。上倉賢 @kamikura [digi2(デジ通)] digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。■ITライフハックTwitter■デジ通の記事をもっと見る・取りつけは簡単だが、いきなりトラブル！インテル SSD 520をMacに装着 (中)・知らない人は宝の持ち腐れ！隠し機能を利用できる神アプリを解説 - Mac必須アプリ (4)・プレミアムなUltrabookが登場！ガラスを多用したノートパソコン・高品質なレッツノートの工場！開発現場並みの検査施設【キヤノン純正インク】キャノンインクタンク 5色マルチパック BCI-321+320/5MPキヤノン販売元：Amazon.co.jpクチコミを見る	it-life-hack
